YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,TAXI_OUT,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED
2015,3,15,7,VX,182,SFO,EWR,2125,-4.0,11.0,320.0,2565,545,-18.0,0,0
2015,7,11,6,WN,4584,LAS,SLC,635,-5.0,14.0,75.0,368,850,-1.0,0,0
2015,4,30,4,AS,336,SEA,SJC,2045,25.0,18.0,116.0,697,2241,33.0,0,0
2015,12,5,6,WN,1536,CLE,PHX,630,-5.0,7.0,285.0,1737,915,-34.0,0,0
2015,2,6,5,OO,4692,MSP,LSE,2000,-4.0,19.0,64.0,119,2104,-24.0,0,0
2015,12,18,5,OO,6278,ASE,IAH,1130,-5.0,11.0,147.0,913,1457,-13.0,0,0
2015,2,25,3,AA,2220,COS,DFW,630,1.0,31.0,117.0,592,927,8.0,0,0
2015,12,2,3,EV,2765,DFW,ACT,1227,-6.0,25.0,47.0,89,1314,-1.0,0,0
2015,1,5,1,WN,1611,SMF,PDX,1325,5.0,9.0,90.0,479,1455,-4.0,0,0
2015,9,5,6,EV,5922,SCE,ORD,1706,9.0,7.0,113.0,528,1759,-4.0,0,0
2015,10,21,3,OO,4532,14696,11433,1338,5.0,17.0,65.0,157,1443,9.0,0,0
2015,4,17,5,UA,1689,LAS,IAH,1237,58.0,17.0,181.0,1222,1738,51.0,0,0
2015,1,19,1,US,602,ORD,PHX,500,-6.0,12.0,231.0,1440,751,-24.0,0,0
2015,8,24,1,DL,2337,ATL,DAY,1540,-2.0,17.0,95.0,432,1715,-13.0,0,0
2015,7,14,2,MQ,3041,DFW,LIT,1455,-1.0,12.0,74.0,304,1609,10.0,0,0
2015,4,25,6,EV,4950,DTW,IAH,2000,-7.0,40.0,187.0,1075,2207,9.0,0,0
2015,9,29,2,EV,4588,GPT,IAH,635,-8.0,10.0,88.0,376,803,-18.0,0,0
2015,3,23,1,WN,549,ATL,RIC,1345,-7.0,19.0,95.0,481,1520,-12.0,0,0
2015,3,27,5,EV,5116,LGA,CLE,1725,68.0,34.0,113.0,419,1918,76.0,0,0
2015,3,5,4,DL,1204,DTW,BDL,1755,26.0,15.0,98.0,549,1933,13.0,0,0
2015,11,6,5,F9,262,SNA,DEN,1230,3.0,19.0,131.0,846,1541,14.0,0,0
2015,10,20,2,AA,370,14107,13303,840,1.0,28.0,262.0,1972,1602,-15.0,0,0
2015,9,7,1,WN,6581,LAS,OKC,1920,-5.0,10.0,140.0,986,2340,-9.0,0,0
2015,6,13,6,B6,20,SAN,BOS,2139,-9.0,17.0,330.0,2588,609,-17.0,0,0
2015,1,26,1,WN,2152,LAX,SFO,950,-3.0,10.0,90.0,337,1120,-12.0,0,0
2015,5,4,1,MQ,3037,ORD,OMA,1025,-5.0,17.0,97.0,416,1202,-19.0,0,0
2015,10,9,5,WN,2817,14107,14771,1805,-2.0,10.0,115.0,651,2000,-8.0,0,0
2015,3,2,1,DL,1504,MSP,IND,1940,34.0,24.0,96.0,503,2216,30.0,0,0
2015,4,14,2,EV,4914,ATL,FSM,1539,63.0,14.0,113.0,579,1632,52.0,0,0
2015,10,23,5,WN,1783,13204,12339,835,-7.0,12.0,140.0,829,1055,-12.0,0,0
2015,10,23,5,OO,5187,14908,14771,1121,39.0,13.0,88.0,372,1249,32.0,0,0
2015,11,6,5,UA,406,BIL,DEN,1335,-12.0,10.0,88.0,455,1503,-21.0,0,0
2015,9,11,5,AA,1323,ORD,STL,1840,-3.0,22.0,78.0,258,1958,-13.0,0,0
2015,10,7,3,UA,1493,11618,12892,1505,24.0,20.0,359.0,2454,1804,4.0,0,0
2015,2,23,1,WN,804,STL,PHL,1850,31.0,8.0,120.0,814,2150,23.0,0,0
2015,10,13,2,DL,1345,15376,10397,615,0.0,11.0,205.0,1541,1240,0.0,0,0
2015,1,7,3,US,1964,CLT,MCI,1130,15.0,23.0,157.0,808,1307,42.0,0,0
2015,2,24,2,NK,121,ORD,RSW,830,100.0,11.0,171.0,1120,1221,82.0,0,0
2015,4,27,1,OO,6337,SJC,DEN,1320,-10.0,11.0,145.0,948,1645,-6.0,0,0
2015,6,11,4,DL,1391,FLL,DTW,1600,3.0,15.0,185.0,1127,1905,-6.0,0,0
2015,3,14,6,MQ,3032,GGG,DFW,1755,0.0,7.0,52.0,140,1847,-12.0,0,0
2015,10,1,4,UA,742,14747,11292,1758,-9.0,16.0,153.0,1024,2131,-14.0,0,0
2015,3,28,6,MQ,3602,SGF,DFW,1310,9.0,10.0,89.0,364,1439,-2.0,0,0
2015,9,16,3,DL,795,GRR,MSP,1612,4.0,13.0,82.0,408,1634,10.0,0,0
2015,7,24,5,B6,1967,HPN,PBI,1500,-3.0,22.0,168.0,1056,1748,-5.0,0,0
2015,10,27,2,MQ,3603,10599,13303,540,0.0,26.0,114.0,661,834,12.0,0,0
2015,11,2,1,OO,6218,TUS,IAH,615,3.0,40.0,141.0,936,936,27.0,0,0
2015,5,7,4,DL,2506,ATL,ECP,1340,-4.0,8.0,72.0,240,1352,-27.0,0,0
2015,10,14,3,WN,2855,14843,10821,1650,-7.0,18.0,255.0,1565,2105,-12.0,0,0
2015,11,2,1,DL,2531,BOS,LAX,804,7.0,23.0,401.0,2611,1145,13.0,0,0
2015,5,10,7,MQ,3482,MDT,ORD,815,-4.0,9.0,125.0,594,920,-15.0,0,0
2015,2,13,5,AA,83,MCO,DFW,732,-6.0,16.0,183.0,985,935,-8.0,0,0
2015,7,16,4,WN,1533,MHT,BWI,1450,17.0,10.0,90.0,377,1620,2.0,0,0
2015,8,17,1,AA,8,HNL,DFW,1740,-10.0,15.0,459.0,3784,619,-31.0,0,0
2015,7,2,4,MQ,3171,ORD,LEX,2143,-6.0,16.0,79.0,323,2,-2.0,0,0
2015,8,2,7,WN,2336,MKE,SFO,1950,90.0,11.0,275.0,1845,2225,71.0,0,0
2015,12,16,3,UA,112,SFO,IAH,1904,28.0,15.0,221.0,1635,45,10.0,0,0
2015,2,8,7,WN,1952,AMA,LAS,1305,0.0,15.0,135.0,758,1320,-8.0,0,0
2015,9,27,7,AA,73,SFO,ORD,500,-4.0,12.0,251.0,1846,1111,-8.0,0,0
2015,1,29,4,MQ,3321,ORD,CWA,1345,2.0,15.0,63.0,212,1448,-3.0,0,0
2015,10,10,6,DL,281,11433,14747,1210,3.0,20.0,293.0,1927,1403,-4.0,0,0
2015,7,24,5,MQ,3410,ORD,TOL,1645,3.0,16.0,67.0,213,1852,-10.0,0,0
2015,1,6,2,MQ,3162,CVG,DFW,1720,11.0,14.0,165.0,812,1905,16.0,0,0
2015,9,10,4,DL,1323,PHL,MSP,1712,107.0,16.0,162.0,980,1854,98.0,0,0
2015,11,15,7,AA,1009,DFW,MCO,840,-3.0,13.0,150.0,985,1210,14.0,0,0
2015,5,10,7,B6,305,EWR,FLL,1829,-3.0,31.0,186.0,1065,2135,10.0,0,0
2015,6,3,3,AA,324,ORD,DCA,1135,30.0,11.0,110.0,612,1425,24.0,0,0
2015,12,16,3,UA,1183,LAS,EWR,2314,-7.0,15.0,285.0,2227,659,-17.0,0,0
2015,10,22,4,WN,628,13796,12892,1145,-1.0,15.0,80.0,337,1305,-9.0,0,0
2015,7,9,4,OO,5324,SBA,LAX,530,-6.0,16.0,54.0,89,624,-6.0,0,0
2015,12,5,6,EV,5218,MDW,DTW,1635,-8.0,11.0,74.0,228,1849,-14.0,0,0
2015,8,25,2,AA,1908,CLT,ORD,1815,-3.0,27.0,130.0,599,1925,-10.0,0,0
2015,12,22,2,WN,356,AUS,TPA,1420,8.0,10.0,130.0,928,1730,10.0,0,0
2015,11,2,1,WN,2465,SNA,SFO,1845,-5.0,9.0,80.0,372,2005,-7.0,0,0
2015,6,20,6,EV,2642,DFW,MLU,1215,-5.0,18.0,77.0,293,1332,-15.0,0,0
2015,8,8,6,OO,4441,ATL,FWA,2040,-3.0,15.0,98.0,508,2218,-8.0,0,0
2015,10,15,4,WN,1897,13796,11884,1930,0.0,12.0,115.0,723,2125,-6.0,0,0
2015,2,22,7,AA,2299,JFK,MIA,545,26.0,45.0,189.0,1089,854,49.0,0,0
2015,12,13,7,WN,1162,OAK,PDX,1940,-3.0,6.0,100.0,543,2120,-11.0,0,0
2015,3,1,7,MQ,3039,ORD,ALO,2010,-5.0,19.0,71.0,234,2121,-2.0,0,0
2015,8,10,1,OO,5194,SFO,BZN,905,-5.0,25.0,137.0,807,1222,-8.0,0,0
2015,2,8,7,WN,3212,RDU,TPA,1755,4.0,10.0,115.0,587,1950,-11.0,0,0
2015,10,12,1,EV,4199,11042,12953,1100,-10.0,9.0,97.0,419,1237,-24.0,0,0
2015,12,17,4,OO,4995,SBN,ORD,658,19.0,9.0,52.0,84,650,7.0,0,0
2015,4,19,7,AA,346,JAX,DFW,720,-5.0,12.0,169.0,918,909,2.0,0,0
2015,12,21,1,UA,910,LAX,ORD,36,-2.0,16.0,249.0,1744,645,-12.0,0,0
2015,12,20,7,DL,1569,DTW,MIA,2013,-2.0,13.0,186.0,1145,2319,-19.0,0,0
2015,4,1,3,US,687,PHX,EWR,840,22.0,27.0,289.0,2133,1629,21.0,0,0
2015,7,17,5,WN,727,FLL,BWI,1610,-5.0,16.0,160.0,925,1850,-13.0,0,0
2015,6,24,3,MQ,3545,LFT,DFW,1619,-3.0,13.0,91.0,351,1750,6.0,0,0
2015,10,8,4,AA,1424,13204,11298,600,-3.0,12.0,175.0,985,755,-4.0,0,0
2015,5,29,5,UA,680,ORD,MIA,741,-2.0,16.0,187.0,1197,1148,-14.0,0,0
2015,7,25,6,AA,1469,DAY,DFW,1120,-3.0,15.0,152.0,861,1252,-13.0,0,0
2015,1,1,4,WN,863,SAT,DAL,1635,-1.0,6.0,60.0,248,1735,-6.0,0,0
2015,1,20,2,WN,262,FLL,BWI,740,-5.0,13.0,150.0,925,1010,-16.0,0,0
2015,7,23,4,UA,1599,BOS,SFO,1938,9.0,14.0,393.0,2704,2311,4.0,0,0
2015,1,16,5,UA,242,MIA,IAH,1423,111.0,10.0,178.0,964,1621,93.0,0,0
2015,3,10,2,EV,4398,CLE,DCA,2042,14.0,23.0,82.0,310,2204,14.0,0,0
2015,11,21,6,EV,5432,CID,ATL,1300,-2.0,9.0,115.0,694,1555,-15.0,0,0
2015,12,17,4,DL,1596,MSP,LGA,1919,56.0,34.0,160.0,1020,2259,71.0,0,0
2015,1,28,3,WN,4375,IND,RSW,725,-3.0,20.0,160.0,945,1005,-27.0,0,0
2015,11,18,3,EV,6136,ORD,CHS,1042,183.0,19.0,132.0,760,1354,195.0,0,0
2015,5,9,6,US,564,PHX,MCI,1310,-5.0,19.0,148.0,1044,1738,13.0,0,0
2015,8,3,1,DL,1240,TUS,ATL,1304,1.0,19.0,228.0,1541,1952,0.0,0,0
2015,11,24,2,WN,8,SAT,ELP,1130,-5.0,8.0,95.0,496,1205,-14.0,0,0
2015,9,21,1,UA,1237,RDU,EWR,1745,-5.0,32.0,100.0,416,1925,1.0,0,0
2015,6,29,1,AA,330,DFW,SFO,1410,-1.0,22.0,224.0,1464,1554,-13.0,0,0
2015,2,7,6,WN,3332,PHL,TPA,600,-4.0,11.0,175.0,920,855,-36.0,0,0
2015,10,5,1,DL,2799,12478,15304,1930,-1.0,16.0,190.0,1005,2240,-41.0,0,0
2015,11,15,7,DL,72,MIA,ATL,1400,4.0,19.0,120.0,594,1600,-3.0,0,0
2015,3,20,5,OO,5208,ORD,ORF,1355,12.0,12.0,124.0,717,1659,-4.0,0,0
2015,6,8,1,B6,930,RSW,JFK,1010,-9.0,9.0,165.0,1074,1255,-14.0,0,0
2015,9,17,4,OO,4461,SLC,SFO,830,82.0,22.0,138.0,599,948,79.0,0,0
2015,6,12,5,US,1986,PHL,MSP,1810,-5.0,98.0,187.0,980,2017,68.0,0,0
2015,12,20,7,WN,460,MKE,DCA,1205,20.0,10.0,110.0,634,1455,3.0,0,0
2015,3,27,5,HA,382,HNL,ITO,946,-4.0,9.0,51.0,216,1037,-6.0,0,0
2015,1,21,3,AA,2263,DFW,CMH,830,-9.0,18.0,137.0,926,1147,-6.0,0,0
2015,5,15,5,WN,583,LIT,PHX,620,397.0,7.0,185.0,1136,725,388.0,0,0
2015,9,18,5,VX,929,LAX,SFO,1330,-4.0,10.0,75.0,337,1445,-13.0,0,0
2015,4,8,3,AA,1154,LAX,MIA,2345,41.0,17.0,299.0,2342,744,17.0,0,0
2015,7,25,6,MQ,3060,DFW,FAR,1830,15.0,16.0,165.0,968,2115,11.0,0,0
2015,10,8,4,EV,5122,10397,13377,1300,-4.0,12.0,92.0,448,1332,-4.0,0,0
2015,12,16,3,WN,1507,PVD,MDW,1300,-5.0,7.0,160.0,842,1440,-14.0,0,0
2015,4,25,6,DL,1888,ATL,CMH,810,-1.0,13.0,90.0,447,940,-8.0,0,0
2015,1,28,3,EV,4248,IAH,LFT,2112,-10.0,13.0,56.0,201,2208,-8.0,0,0
2015,12,13,7,OO,7362,ABR,MSP,505,-2.0,26.0,69.0,257,614,5.0,0,0
2015,8,4,2,UA,752,RNO,DEN,555,-12.0,15.0,132.0,804,907,-21.0,0,0
2015,9,28,1,EV,6188,ORD,CRW,1347,-8.0,16.0,92.0,416,1619,-16.0,0,0
2015,2,3,2,F9,1330,IAD,MCO,745,44.0,17.0,145.0,758,1010,46.0,0,0
2015,5,21,4,US,1909,BOS,PHL,530,-2.0,16.0,82.0,280,652,0.0,0,0
2015,12,8,2,DL,1775,ATL,SFO,1727,2.0,14.0,327.0,2139,1954,-29.0,0,0
2015,9,2,3,EV,5085,MDT,DTW,950,-5.0,13.0,89.0,371,1119,-12.0,0,0
2015,3,31,2,WN,856,DAL,MCI,1105,9.0,7.0,85.0,460,1230,6.0,0,0
2015,3,6,5,AA,132,DFW,PHL,1345,7.0,14.0,185.0,1303,1750,-6.0,0,0
2015,5,26,2,EV,5054,DTW,PIA,1530,-4.0,13.0,85.0,346,1555,-11.0,0,0
2015,5,3,7,MQ,3391,LGA,CMH,1310,-3.0,20.0,107.0,479,1457,-12.0,0,0
2015,8,17,1,HA,364,HNL,OGG,1330,0.0,11.0,39.0,100,1409,-4.0,0,0
2015,5,27,3,WN,406,PHX,SLC,1255,4.0,9.0,95.0,507,1530,-9.0,0,0
2015,2,9,1,AA,196,MIA,PHL,600,-7.0,11.0,162.0,1013,842,-7.0,0,0
2015,4,17,5,AA,169,LAS,LAX,930,-6.0,27.0,81.0,236,1051,3.0,0,0
2015,12,16,3,EV,5041,LGA,SAV,929,-7.0,35.0,158.0,722,1207,-21.0,0,0
2015,11,20,5,MQ,3207,BNA,JFK,1038,-4.0,9.0,142.0,765,1400,-26.0,0,0
2015,6,26,5,AA,1075,DFW,ELP,1840,0.0,22.0,108.0,551,1928,-7.0,0,0
2015,4,6,1,AA,1333,ORD,PHL,1355,-1.0,17.0,131.0,678,1706,-14.0,0,0
2015,4,6,1,B6,1183,JFK,MCO,2155,-3.0,16.0,172.0,944,47,-25.0,0,0
2015,10,10,6,WN,2018,12191,12892,1650,-4.0,12.0,215.0,1390,1825,-11.0,0,0
2015,1,30,5,DL,1102,MCO,BOS,1500,-6.0,10.0,170.0,1121,1750,2.0,0,0
2015,1,6,2,DL,2432,CHO,ATL,640,5.0,9.0,105.0,457,825,-8.0,0,0
2015,4,6,1,AS,12,SEA,BOS,930,-3.0,11.0,325.0,2496,1755,-34.0,0,0
2015,3,15,7,DL,1062,ATL,BDL,2145,-3.0,24.0,146.0,859,11,-2.0,0,0
2015,7,6,1,UA,1188,ORD,DFW,629,-3.0,13.0,144.0,802,853,-29.0,0,0
2015,4,23,4,US,1934,PIT,CLT,1205,0.0,6.0,87.0,366,1332,-2.0,0,0
2015,6,1,1,AS,559,LAX,PDX,1740,-4.0,12.0,139.0,834,1959,-8.0,0,0
2015,4,13,1,WN,1264,SAN,HOU,1415,12.0,7.0,180.0,1313,1915,11.0,0,0
2015,4,27,1,EV,4586,MFE,IAH,1056,20.0,11.0,74.0,316,1210,15.0,0,0
2015,9,29,2,AA,2188,BOS,DFW,1738,5.0,26.0,265.0,1562,2103,-7.0,0,0
2015,5,1,5,DL,2001,DTW,JAX,2010,-4.0,23.0,137.0,813,2227,-11.0,0,0
2015,9,11,5,AA,1970,JFK,CLT,1020,25.0,13.0,118.0,541,1218,16.0,0,0
2015,12,17,4,WN,1850,HOU,ELP,2200,32.0,16.0,120.0,677,2300,33.0,0,0
2015,6,17,3,NK,936,RSW,ACY,1345,18.0,8.0,139.0,982,1604,15.0,0,0
2015,7,22,3,EV,4158,BOS,CLE,1301,-12.0,13.0,124.0,563,1505,-24.0,0,0
2015,11,21,6,B6,1169,RIC,MCO,813,-7.0,9.0,125.0,667,1018,-11.0,0,0
2015,2,18,3,DL,2203,ATL,LAS,825,-2.0,43.0,279.0,1747,1004,20.0,0,0
2015,7,3,5,AA,21,JFK,LAX,1845,-4.0,18.0,393.0,2475,2218,-48.0,0,0
2015,2,7,6,MQ,3601,ORD,TVC,1420,-4.0,11.0,61.0,224,1621,-15.0,0,0
2015,10,18,7,DL,2236,14100,10397,1645,-6.0,23.0,142.0,666,1907,-24.0,0,0
2015,1,1,4,US,2013,CLT,RDU,935,-6.0,14.0,54.0,130,1029,-16.0,0,0
2015,2,19,4,UA,1648,PBI,EWR,743,-7.0,10.0,166.0,1023,1029,-18.0,0,0
2015,5,28,4,EV,5232,AZO,DTW,1015,21.0,16.0,57.0,113,1112,16.0,0,0
2015,3,9,1,B6,199,LGA,MCO,930,-7.0,22.0,180.0,950,1230,-26.0,0,0
2015,11,25,3,EV,4126,BOS,CLE,815,-16.0,17.0,126.0,563,1021,-24.0,0,0
2015,2,16,1,WN,1158,DAL,LAX,1840,41.0,10.0,205.0,1246,2005,36.0,0,0
2015,8,28,5,EV,5243,ATL,TLH,1821,-3.0,13.0,68.0,223,1929,-12.0,0,0
2015,7,8,3,OO,4664,LAX,SJC,1015,6.0,25.0,85.0,308,1140,2.0,0,0
2015,11,23,1,UA,225,IAD,SFO,2210,60.0,14.0,368.0,2419,118,45.0,0,0
2015,9,28,1,UA,1112,BUF,ORD,1406,-12.0,15.0,112.0,473,1458,-26.0,0,0
2015,4,7,2,UA,1135,SFO,RDU,955,6.0,13.0,311.0,2400,1806,-5.0,0,0
2015,8,23,7,MQ,3345,ORD,LSE,825,-5.0,12.0,68.0,215,933,-12.0,0,0
2015,1,2,5,UA,1028,SNA,ORD,1335,11.0,8.0,235.0,1726,1930,-3.0,0,0
2015,7,21,2,B6,1121,PDX,LGB,710,-3.0,13.0,141.0,846,931,-9.0,0,0
2015,7,9,4,B6,615,JFK,SFO,1050,-4.0,25.0,380.0,2586,1410,16.0,0,0
2015,2,28,6,WN,3251,STL,MSP,1355,-1.0,23.0,90.0,448,1525,4.0,0,0
2015,9,22,2,AA,521,PHX,SEA,1635,-7.0,25.0,175.0,1107,1930,17.0,0,0
2015,3,23,1,AA,2463,LAX,DFW,1855,1.0,21.0,174.0,1235,2349,-4.0,0,0
2015,10,26,1,DL,892,14869,14908,1126,-5.0,18.0,113.0,588,1219,-11.0,0,0
2015,2,2,1,VX,744,SFO,SEA,1300,-2.0,11.0,120.0,679,1500,-4.0,0,0
2015,11,18,3,WN,1939,MDW,SNA,1300,-2.0,19.0,265.0,1731,1525,-7.0,0,0
2015,3,31,2,US,629,CLT,BOS,1315,-5.0,17.0,131.0,728,1526,-12.0,0,0
2015,8,16,7,EV,4714,BHM,ORD,745,9.0,9.0,129.0,584,954,-11.0,0,0
2015,2,22,7,MQ,3210,LBB,DFW,1415,37.0,11.0,66.0,282,1521,85.0,0,0
2015,5,31,7,MQ,3189,PIA,ORD,1820,-10.0,7.0,65.0,130,1925,-30.0,0,0
2015,12,21,1,AA,156,SAN,ORD,1037,-4.0,10.0,248.0,1723,1645,-27.0,0,0
2015,12,10,4,OO,5647,SFO,SBA,1931,35.0,24.0,70.0,262,2041,37.0,0,0
2015,8,1,6,AA,2055,PHL,MIA,735,-1.0,12.0,171.0,1013,1026,-16.0,0,0
2015,10,6,2,B6,1482,14524,10721,925,-11.0,7.0,87.0,474,1052,-19.0,0,0
2015,8,9,7,NK,976,DEN,DTW,1956,11.0,50.0,164.0,1123,40,33.0,0,0
2015,6,2,2,DL,1867,TUL,ATL,600,39.0,12.0,115.0,674,855,31.0,0,0
2015,6,29,1,DL,1317,JAX,ATL,1300,-5.0,16.0,85.0,270,1425,-12.0,0,0
2015,1,26,1,EV,4146,IAH,HSV,1910,-5.0,8.0,105.0,595,2055,-9.0,0,0
2015,3,15,7,WN,4223,PVD,BWI,705,-4.0,7.0,90.0,327,835,-20.0,0,0
2015,12,29,2,WN,1904,LAS,MCI,1630,92.0,12.0,160.0,1139,2110,84.0,0,0
2015,11,16,1,WN,1576,LAS,MDW,1155,377.0,9.0,210.0,1521,1725,386.0,0,0
2015,1,6,2,DL,784,ATL,MSP,830,108.0,12.0,163.0,907,1013,109.0,0,0
2015,3,17,2,WN,1014,SNA,LAS,805,8.0,14.0,65.0,226,910,1.0,0,0
2015,12,26,6,B6,113,HPN,FLL,800,25.0,27.0,191.0,1097,1111,27.0,0,0
2015,10,25,7,WN,2162,14100,11292,1820,-2.0,23.0,260.0,1558,2040,-17.0,0,0
2015,10,3,6,NK,417,11433,11697,620,-4.0,16.0,172.0,1127,912,28.0,0,0
2015,11,27,5,B6,1684,MCO,JFK,1731,26.0,15.0,156.0,944,2007,19.0,0,0
2015,8,1,6,OO,4856,GRR,DTW,1020,-4.0,29.0,52.0,120,1112,14.0,0,0
2015,5,31,7,OO,5501,DEN,SLC,1847,15.0,18.0,90.0,391,2017,4.0,0,0
2015,3,17,2,EV,4159,BOS,CLE,1918,-8.0,30.0,132.0,563,2130,-6.0,0,0
2015,4,4,6,OO,6482,ISN,DEN,1326,-8.0,14.0,115.0,576,1421,-13.0,0,0
2015,5,12,2,OO,4667,OMA,SLC,830,-4.0,10.0,156.0,840,1006,-1.0,0,0
2015,8,3,1,AA,517,PHX,SAN,2250,4.0,15.0,65.0,304,2355,4.0,0,0
2015,2,9,1,DL,2302,LGA,FLL,1300,-3.0,34.0,203.0,1076,1623,-15.0,0,0
2015,9,11,5,B6,249,DCA,TPA,1152,-7.0,12.0,139.0,814,1411,-19.0,0,0
2015,3,22,7,AA,1583,ORD,PHX,1445,-2.0,12.0,233.0,1440,1638,-19.0,0,0
2015,6,19,5,UA,1126,DEN,ANC,1126,40.0,15.0,334.0,2405,1500,25.0,0,0
2015,12,3,4,AA,320,DFW,SAT,1045,-2.0,12.0,73.0,247,1158,-19.0,0,0
2015,3,5,4,AA,1670,BOS,ORD,1758,-3.0,19.0,182.0,867,2000,-9.0,0,0
2015,9,26,6,WN,3679,MCI,PDX,1120,-3.0,5.0,225.0,1482,1305,-23.0,0,0
2015,1,10,6,US,1836,ATL,PHX,745,-8.0,15.0,275.0,1587,1020,-34.0,0,0
2015,4,2,4,AA,335,JFK,CLT,820,27.0,20.0,124.0,541,1024,11.0,0,0
2015,5,12,2,OO,5499,MFE,IAH,1621,45.0,13.0,73.0,316,1734,48.0,0,0
2015,10,11,7,EV,3853,11618,11995,1635,-9.0,17.0,99.0,445,1814,-21.0,0,0
2015,7,4,6,EV,4704,OKC,EWR,615,-12.0,16.0,203.0,1325,1038,-18.0,0,0
2015,1,23,5,WN,2610,RSW,PIT,1940,13.0,8.0,155.0,966,2215,-5.0,0,0
2015,4,6,1,AS,356,SEA,OAK,2150,-3.0,22.0,119.0,672,2349,8.0,0,0
2015,1,20,2,DL,1173,MSP,MSY,1005,-3.0,35.0,174.0,1039,1259,-11.0,0,0
2015,7,14,2,AA,1304,OKC,DFW,1045,-9.0,12.0,64.0,175,1149,-20.0,0,0
2015,3,11,3,B6,337,BDL,MCO,819,-7.0,11.0,181.0,1050,1120,-20.0,0,0
2015,9,23,3,OO,7379,CDC,SLC,930,-3.0,19.0,60.0,221,1030,3.0,0,0
2015,8,22,6,DL,2409,ATL,DAL,2055,-1.0,19.0,131.0,721,2206,-6.0,0,0
2015,9,4,5,DL,1932,LAS,DTW,615,-7.0,18.0,232.0,1749,1307,-2.0,0,0
2015,2,14,6,EV,5050,ATL,HSV,1026,-6.0,14.0,63.0,151,1029,-20.0,0,0
2015,10,1,4,F9,756,14107,11292,505,-7.0,10.0,107.0,602,752,10.0,0,0
2015,4,17,5,WN,1079,LAS,SAN,655,0.0,13.0,70.0,258,805,-10.0,0,0
2015,5,11,1,WN,10,DAL,SAT,1010,41.0,9.0,65.0,248,1115,53.0,0,0
2015,10,15,4,WN,1025,13232,11292,1420,5.0,14.0,155.0,895,1555,8.0,0,0
2015,8,30,7,WN,971,PVD,MDW,545,-10.0,15.0,155.0,842,720,-21.0,0,0
2015,10,16,5,WN,1813,13232,14576,1335,-3.0,16.0,90.0,523,1605,0.0,0,0
2015,4,27,1,WN,667,IND,MCI,1005,-3.0,8.0,95.0,451,1040,-14.0,0,0
2015,10,20,2,AA,190,11298,14683,1620,-11.0,13.0,66.0,247,1726,-18.0,0,0
2015,1,22,4,NK,683,DTW,RSW,1523,1.0,9.0,172.0,1084,1815,-15.0,0,0
2015,9,29,2,UA,781,JAC,DEN,721,45.0,11.0,88.0,406,849,36.0,0,0
2015,6,21,7,AA,1414,AUS,DFW,1300,141.0,12.0,66.0,190,1406,130.0,0,0
2015,7,22,3,UA,1632,LGA,ORD,759,0.0,16.0,154.0,733,933,-9.0,0,0
2015,8,16,7,WN,1732,AUS,LBB,1605,-1.0,10.0,70.0,341,1715,-8.0,0,0
2015,9,7,1,DL,1599,ATL,PIT,1050,-2.0,17.0,99.0,526,1229,-4.0,0,0
2015,4,28,2,AA,1537,MIA,DFW,715,15.0,18.0,201.0,1121,936,13.0,0,0
2015,11,21,6,VX,415,JFK,LAX,2000,-8.0,24.0,385.0,2475,2325,-4.0,0,0
2015,4,12,7,AA,1137,DFW,MFE,1520,-5.0,15.0,101.0,469,1701,-16.0,0,0
2015,10,2,5,AA,2149,10721,11278,1700,90.0,17.0,100.0,399,1840,85.0,0,0
2015,4,4,6,US,1810,CLT,TPA,1440,14.0,12.0,100.0,507,1620,3.0,0,0
2015,11,24,2,WN,118,ALB,LAS,620,0.0,14.0,360.0,2237,920,-29.0,0,0
2015,10,28,3,EV,4446,12266,14814,1917,-10.0,16.0,58.0,192,2015,-14.0,0,0
2015,8,10,1,OO,6257,ORD,DCA,900,0.0,31.0,116.0,612,1156,0.0,0,0
2015,4,20,1,WN,462,MKE,RSW,1400,-9.0,15.0,175.0,1183,1755,-1.0,0,0
2015,1,12,1,NK,706,DTW,LAX,1805,26.0,14.0,303.0,1979,2008,16.0,0,0
2015,11,27,5,AA,1220,DFW,SEA,1725,-3.0,27.0,266.0,1660,1951,-22.0,0,0
2015,10,5,1,B6,272,11697,12953,600,-5.0,22.0,163.0,1076,843,19.0,0,0
2015,10,31,6,DL,1243,11298,10397,945,90.0,10.0,124.0,731,1249,76.0,0,0
2015,11,8,7,B6,865,BOS,RSW,1910,0.0,21.0,212.0,1249,2242,-25.0,0,0
2015,12,30,3,DL,1265,ATL,SAV,1225,57.0,34.0,63.0,214,1328,69.0,0,0
2015,2,20,5,UA,1658,DEN,ORD,755,-3.0,19.0,147.0,888,1122,-5.0,0,0
2015,5,3,7,DL,494,JFK,SLC,1125,4.0,18.0,305.0,1990,1430,-17.0,0,0
2015,6,3,3,OO,6480,FSD,DEN,931,14.0,25.0,104.0,483,1015,25.0,0,0
2015,2,8,7,MQ,3073,CLE,ORD,1836,82.0,20.0,94.0,315,1910,154.0,0,0
